"","week","date","age_group","risk_group","risk_coverage","prop_up_to_date_sim_period"
"1",1,2023-07-08,"0-17 years","healthy",0,0.00117664737720842
"2",2,2023-07-15,"0-17 years","healthy",0,0.00117664737720842
"3",3,2023-07-22,"0-17 years","healthy",0,0.00117664737720842
"4",4,2023-07-29,"0-17 years","healthy",0,0.00117664737720842
"5",5,2023-08-05,"0-17 years","healthy",0,0.00117664737720842
"6",6,2023-08-12,"0-17 years","healthy",0,0.00117664737720842
"7",7,2023-08-19,"0-17 years","healthy",0,0.00117664737720842
"8",8,2023-08-26,"0-17 years","healthy",0,0.00117664737720842
"9",9,2023-09-02,"0-17 years","healthy",0,0.00117664737720842
"10",10,2023-09-09,"0-17 years","healthy",0,0.00117664737720842
"11",11,2023-09-16,"0-17 years","healthy",0,0.00117664737720842
"12",12,2023-09-23,"0-17 years","healthy",0,0.00117664737720842
"13",28,2024-01-13,"0-17 years","healthy",0,0.00218053821717059
"14",29,2024-01-20,"0-17 years","healthy",0,0.0140381312891694
"15",30,2024-01-27,"0-17 years","healthy",0,0.00555744576360925
"16",31,2024-02-03,"0-17 years","healthy",0,0.0419787802869489
"17",32,2024-02-10,"0-17 years","healthy",0,0.00141442315098526
"18",33,2024-02-17,"0-17 years","healthy",0,0.0141442315098523
"19",34,2024-02-24,"0-17 years","healthy",0,0.00282884630197039
"20",35,2024-03-02,"0-17 years","healthy",0,0.0288482310248754
"21",36,2024-03-09,"0-17 years","healthy",0,0.000654161465151215
"22",37,2024-03-16,"0-17 years","healthy",0,0.00729016957664323
"23",38,2024-03-23,"0-17 years","healthy",0,0.0136727571261905
"24",39,2024-03-30,"0-17 years","healthy",0,0.00141442315098513
"25",40,2024-04-06,"0-17 years","healthy",0,0.0177567530190619
"26",41,2024-04-13,"0-17 years","healthy",0,0.000471474383661711
"27",42,2024-04-20,"0-17 years","healthy",0,0.000471474383661711
"28",43,2024-04-27,"0-17 years","healthy",0,0.00442595653444503
"29",44,2024-05-04,"0-17 years","healthy",0,0.0238742132459618
"30",45,2024-05-11,"0-17 years","healthy",0,0.00203321787590902
"31",46,2024-05-18,"0-17 years","healthy",0,0.000942948767323422
"32",47,2024-05-25,"0-17 years","healthy",0,0
"33",48,2024-06-01,"0-17 years","healthy",0,0.0179160265791462
"34",49,2024-06-08,"0-17 years","healthy",0,0.000471474383661466
"35",50,2024-06-15,"0-17 years","healthy",0,0.000471474383662201
"36",51,2024-06-22,"0-17 years","healthy",0,0.000942948767323422
"37",52,2024-06-30,"0-17 years","healthy",0,0
"38",13,2023-09-30,"0-17 years","healthy",0,0.0806808998677906
"39",14,2023-10-07,"0-17 years","healthy",0,0.0806808998677906
"40",15,2023-10-14,"0-17 years","healthy",0,0.0513907078191299
"41",16,2023-10-21,"0-17 years","healthy",0,0.0588635644772625
"42",17,2023-10-28,"0-17 years","healthy",0,0.0482730742149872
"43",18,2023-11-04,"0-17 years","healthy",0,0.150924236736799
"44",19,2023-11-11,"0-17 years","healthy",0,0.0334805346203349
"45",20,2023-11-18,"0-17 years","healthy",0,0.0524809769277151
"46",21,2023-11-25,"0-17 years","healthy",0,0.0163659898476018
"47",22,2023-12-02,"0-17 years","healthy",0,0.0941590166936691
"48",23,2023-12-09,"0-17 years","healthy",0,0.0103724364405584
"49",24,2023-12-16,"0-17 years","healthy",0,0.00373642832906612
"50",25,2023-12-23,"0-17 years","healthy",0,0.0228488242374808
"51",26,2023-12-30,"0-17 years","healthy",0,0.00493865103868572
"52",27,2024-01-06,"0-17 years","healthy",0,0.072883889167258
"53",1,2023-07-08,"18-29 years","healthy",0.0164289881029778,0.00195586342490004
"54",2,2023-07-15,"18-29 years","healthy",0.0246434821544667,0.00195586342490004
"55",3,2023-07-22,"18-29 years","healthy",0.0328579762059556,0.00195586342490004
"56",4,2023-07-29,"18-29 years","healthy",0.0410724702574445,0.00195586342490004
"57",5,2023-08-05,"18-29 years","healthy",0.0492869643089334,0.00195586342490004
"58",6,2023-08-12,"18-29 years","healthy",0.0575014583604223,0.00195586342490004
"59",7,2023-08-19,"18-29 years","healthy",0.0657159524119112,0.00195586342490004
"60",8,2023-08-26,"18-29 years","healthy",0.0739304464634001,0.00195586342490004
"61",9,2023-09-02,"18-29 years","healthy",0.082144940514889,0.00195586342490004
"62",10,2023-09-09,"18-29 years","healthy",0.0903594345663779,0.00195586342490004
"63",11,2023-09-16,"18-29 years","healthy",0.0985739286178668,0.00195586342490004
"64",12,2023-09-23,"18-29 years","healthy",0.106788422669356,0.00195586342490004
"65",21,2023-11-25,"18-29 years","healthy",1.88735077352715,0.0172837104230301
"66",16,2023-10-21,"18-29 years","healthy",0.943675386763577,0.0432092760575752
"67",19,2023-11-11,"18-29 years","healthy",1.70587473761108,0.0345674208460602
"68",27,2024-01-06,"18-29 years","healthy",3.26656864648931,0.120985972961211
"69",14,2023-10-07,"18-29 years","healthy",0.580723314931432,0.0691348416921203
"70",22,2023-12-02,"18-29 years","healthy",2.57695971000823,0.164195249018786
"71",17,2023-10-28,"18-29 years","healthy",1.16144662986286,0.0518511312690902
"72",20,2023-11-18,"18-29 years","healthy",1.81476035916073,0.0259255656345451
"73",28,2024-01-13,"18-29 years","healthy",3.37545426803895,0.0259255656345452
"74",15,2023-10-14,"18-29 years","healthy",0.762199350847505,0.0432092760575752
"75",23,2023-12-09,"18-29 years","healthy",2.61325491719144,0.00864185521151508
"76",18,2023-11-04,"18-29 years","healthy",1.56069390887822,0.0950604073266654
"77",13,2023-09-30,"18-29 years","healthy",0.290361657465716,0.0691348416921203
"78",34,2024-02-24,"18-29 years","healthy",3.59322551113824,0
"79",29,2024-01-20,"18-29 years","healthy",3.44804468240538,0.01728371042303
"80",24,2023-12-16,"18-29 years","healthy",2.64955012437466,0.00864185521151501
"81",32,2024-02-10,"18-29 years","healthy",3.52063509677181,0
"82",35,2024-03-02,"18-29 years","healthy",3.73840633987109,0.0345674208460602
"83",43,2024-04-27,"18-29 years","healthy",3.91988237578717,0
"84",30,2024-01-27,"18-29 years","healthy",3.48433988958859,0.00864185521151501
"85",25,2023-12-23,"18-29 years","healthy",2.72214053874109,0.0172837104230301
"86",33,2024-02-17,"18-29 years","healthy",3.59322551113824,0.0172837104230302
"87",36,2024-03-09,"18-29 years","healthy",3.77470154705431,0.00864185521151501
"88",44,2024-05-04,"18-29 years","healthy",3.9924727901536,0.01728371042303
"89",31,2024-02-03,"18-29 years","healthy",3.52063509677181,0.00864185521151501
"90",26,2023-12-30,"18-29 years","healthy",2.7584357459243,0.00864185521151501
"91",47,2024-05-25,"18-29 years","healthy",4.02876799733681,0.00864185521151501
"92",42,2024-04-20,"18-29 years","healthy",3.91988237578717,0
"93",37,2024-03-16,"18-29 years","healthy",3.77470154705431,0
"94",45,2024-05-11,"18-29 years","healthy",3.9924727901536,0
"95",40,2024-04-06,"18-29 years","healthy",3.91988237578717,0.0345674208460602
"96",48,2024-06-01,"18-29 years","healthy",4.06506320452002,0.00864185521151501
"97",51,2024-06-22,"18-29 years","healthy",4.06506320452002,0
"98",38,2024-03-23,"18-29 years","healthy",3.77470154705431,0
"99",46,2024-05-18,"18-29 years","healthy",3.9924727901536,0
"100",41,2024-04-13,"18-29 years","healthy",3.91988237578717,0
"101",49,2024-06-08,"18-29 years","healthy",4.06506320452002,0
"102",52,2024-06-30,"18-29 years","healthy",4.10135841170324,0.00864185521151516
"103",39,2024-03-31,"18-29 years","healthy",3.77470154705431,0
"104",50,2024-06-15,"18-29 years","healthy",4.06506320452002,0
"105",1,2023-07-08,"30-49 years","healthy",0.00740883550249918,0.000893565043475658
"106",3,2023-07-22,"30-49 years","healthy",0.0148176710049984,0.000893565043475658
"107",4,2023-07-29,"30-49 years","healthy",0.018522088756248,0.000893565043475658
"108",5,2023-08-05,"30-49 years","healthy",0.0222265065074976,0.000893565043475658
"109",6,2023-08-12,"30-49 years","healthy",0.0259309242587471,0.000893565043475658
"110",17,2023-10-28,"30-49 years","healthy",1.24707578272293,0.0527201026054262
"111",8,2023-08-26,"30-49 years","healthy",0.0333397597612463,0.000893565043475658
"112",9,2023-09-02,"30-49 years","healthy",0.0370441775124959,0.000893565043475658
"113",10,2023-09-09,"30-49 years","healthy",0.0407485952637455,0.000893565043475658
"114",11,2023-09-16,"30-49 years","healthy",0.0444530130149951,0.000893565043475658
"115",18,2023-11-04,"30-49 years","healthy",1.9541806079782,0.170565037841085
"116",13,2023-09-30,"30-49 years","healthy",0.26998547873383,0.0651248326302324
"117",21,2023-11-25,"30-49 years","healthy",2.48129511407758,0.0124047300248061
"118",16,2023-10-21,"30-49 years","healthy",1.02851610946221,0.0651248326302324
"119",24,2023-12-16,"30-49 years","healthy",3.02126607154525,0
"120",19,2023-11-11,"30-49 years","healthy",2.1855967326072,0.0558212851116278
"121",14,2023-10-07,"30-49 years","healthy",0.539970957467661,0.0651248326302324
"122",22,2023-12-02,"30-49 years","healthy",2.89270155786247,0.0992378401984493
"123",30,2024-01-27,"30-49 years","healthy",3.59980638311774,0.0155059125310077
"124",25,2023-12-23,"30-49 years","healthy",3.03412252291352,0.00310118250620148
"125",20,2023-11-18,"30-49 years","healthy",2.42986930860447,0.0589224676178294
"126",15,2023-10-14,"30-49 years","healthy",0.75853063072838,0.0527201026054262
"127",23,2023-12-09,"30-49 years","healthy",3.02126607154525,0.0310118250620155
"128",31,2024-02-03,"30-49 years","healthy",3.71551444543224,0.0279106425558138
"129",26,2023-12-30,"30-49 years","healthy",3.12411768249147,0.0217082775434108
"130",34,2024-02-24,"30-49 years","healthy",3.72837089680051,0.00310118250620159
"131",29,2024-01-20,"30-49 years","healthy",3.53552412627635,0.0124047300248061
"132",37,2024-03-16,"30-49 years","healthy",3.89550476458812,0
"133",32,2024-02-10,"30-49 years","healthy",3.71551444543224,0
"134",27,2024-01-06,"30-49 years","healthy",3.44552896669841,0.0775295626550385
"135",35,2024-03-02,"30-49 years","healthy",3.86979186185157,0.034113007568217
"136",43,2024-04-27,"30-49 years","healthy",4.01121282690262,0
"137",38,2024-03-23,"30-49 years","healthy",3.94693057006123,0.0124047300248061
"138",33,2024-02-17,"30-49 years","healthy",3.71551444543224,0
"139",28,2024-01-13,"30-49 years","healthy",3.48409832080324,0.00930354751860465
"140",36,2024-03-09,"30-49 years","healthy",3.89550476458812,0.00620236501240306
"141",44,2024-05-04,"30-49 years","healthy",4.04978218100746,0.00930354751860454
"142",39,2024-03-31,"30-49 years","healthy",3.95978702142951,0.00310118250620159
"143",47,2024-05-25,"30-49 years","healthy",4.04978218100746,0
"144",42,2024-04-20,"30-49 years","healthy",4.01121282690262,0.00310118250620181
"145",50,2024-06-15,"30-49 years","healthy",4.10120798648057,0.00310118250620137
"146",45,2024-05-11,"30-49 years","healthy",4.04978218100746,0
"147",40,2024-04-06,"30-49 years","healthy",3.99835637553435,0.00930354751860454
"148",48,2024-06-01,"30-49 years","healthy",4.08835153511229,0.00930354751860454
"149",2,2023-07-15,"30-49 years","healthy",0.0111132532537488,0.000893565043475658
"150",51,2024-06-22,"30-49 years","healthy",4.10120798648057,0
"151",46,2024-05-18,"30-49 years","healthy",4.04978218100746,0
"152",41,2024-04-13,"30-49 years","healthy",3.99835637553435,0
"153",49,2024-06-08,"30-49 years","healthy",4.08835153511229,0
"154",7,2023-08-19,"30-49 years","healthy",0.0296353420099967,0.000893565043475658
"155",52,2024-06-30,"30-49 years","healthy",4.10120798648057,0
"156",12,2023-09-23,"30-49 years","healthy",0.0481574307662447,0.000893565043475658
"157",1,2023-07-08,"50-64 years","healthy",0.0177036554705699,0.00131331742722879
"158",2,2023-07-15,"50-64 years","healthy",0.0265554832058549,0.00131331742722879
"159",3,2023-07-22,"50-64 years","healthy",0.0354073109411399,0.00131331742722879
"160",19,2023-11-11,"50-64 years","healthy",3.78483335172809,0.0858311424012865
"161",6,2023-08-12,"50-64 years","healthy",0.0619627941469947,0.00131331742722879
"162",7,2023-08-19,"50-64 years","healthy",0.0708146218822797,0.00131331742722879
"163",8,2023-08-26,"50-64 years","healthy",0.0796664496175647,0.00131331742722879
"164",25,2023-12-23,"50-64 years","healthy",5.31172633553274,0.0352963421638584
"165",20,2023-11-18,"50-64 years","healthy",4.03170553417871,0.0366276377270651
"166",11,2023-09-16,"50-64 years","healthy",0.10622193282342,0.00131331742722879
"167",12,2023-09-23,"50-64 years","healthy",0.115073760558704,0.00131331742722879
"168",18,2023-11-04,"50-64 years","healthy",3.20632698981826,0.09944573740287
"169",26,2023-12-30,"50-64 years","healthy",5.35014056429425,0.00569939650824256
"170",13,2023-09-30,"50-64 years","healthy",0.244013662443297,0.0362035282375938
"171",16,2023-10-21,"50-64 years","healthy",2.1045433183326,0.143918266702561
"172",24,2023-12-16,"50-64 years","healthy",5.07382715438853,0.0268005445833266
"173",32,2024-02-10,"50-64 years","healthy",6.04913278020257,0.00916031137954278
"174",27,2024-01-06,"50-64 years","healthy",5.61952932412875,0.0399683504435954
"175",14,2023-10-07,"50-64 years","healthy",0.488027324886594,0.0362035282375938
"176",17,2023-10-28,"50-64 years","healthy",2.53605754981239,0.0640223891886885
"177",30,2024-01-27,"50-64 years","healthy",5.98739180528505,0.00903330532921964
"178",33,2024-02-17,"50-64 years","healthy",6.05929810536231,0.00150819684758498
"179",28,2024-01-13,"50-64 years","healthy",5.80245931839418,0.0271407393609776
"180",15,2023-10-14,"50-64 years","healthy",1.13452671884226,0.0959190515412237
"181",23,2023-12-09,"50-64 years","healthy",4.89319009061026,0.0266032316122894
"182",31,2024-02-03,"50-64 years","healthy",5.98739180528505,0
"183",34,2024-02-24,"50-64 years","healthy",6.08788330543554,0.0042410948947129
"184",21,2023-11-25,"50-64 years","healthy",4.16471078863709,0.0197335650689284
"185",29,2024-01-20,"50-64 years","healthy",5.9265068577494,0.0184045374709061
"186",37,2024-03-16,"50-64 years","healthy",6.23765752485666,0.000117934189585644
"187",40,2024-04-06,"50-64 years","healthy",6.39097814343126,0.0177513634978167
"188",35,2024-03-02,"50-64 years","healthy",6.23580789426369,0.0219470990888427
"189",22,2023-12-02,"50-64 years","healthy",4.71388292651455,0.0814789172125413
"190",51,2024-06-22,"50-64 years","healthy",6.63017665185152,0.00043998524576159
"191",38,2024-03-23,"50-64 years","healthy",6.23848297983204,0.000122470119954149
"192",41,2024-04-13,"50-64 years","healthy",6.41655196146469,0.00379430575339807
"193",36,2024-03-09,"50-64 years","healthy",6.23686264228778,0.000156489597719387
"194",44,2024-05-04,"50-64 years","healthy",6.48402526260011,0.00972730267562734
"195",52,2024-06-30,"50-64 years","healthy",6.63383005442773,0.000542043679056822
"196",39,2024-03-31,"50-64 years","healthy",6.27133303061138,0.00487385718114321
"197",42,2024-04-20,"50-64 years","healthy",6.41846273687065,0.000283495648042364
"198",50,2024-06-15,"50-64 years","healthy",6.62721112842147,7.48428510832343e-05
"199",45,2024-05-11,"50-64 years","healthy",6.48561502773787,0.000235868379171127
"200",48,2024-06-01,"50-64 years","healthy",6.62670668371429,0.0207949727751989
"201",43,2024-04-27,"50-64 years","healthy",6.41846273687065,0
"202",4,2023-07-29,"50-64 years","healthy",0.0442591386764248,0.00131331742722879
"203",5,2023-08-05,"50-64 years","healthy",0.0531109664117098,0.00131331742722879
"204",46,2024-05-18,"50-64 years","healthy",6.48654748613598,0.000138345876244561
"205",49,2024-06-08,"50-64 years","healthy",6.62670668371429,0
"206",9,2023-09-02,"50-64 years","healthy",0.0885182773528496,0.00131331742722879
"207",10,2023-09-09,"50-64 years","healthy",0.0973701050881346,0.00131331742722879
"208",47,2024-05-25,"50-64 years","healthy",6.48654748613598,0
"209",4,2023-07-29,"65-74 years","healthy",0.442921618405662,0.00690894208579268
"210",5,2023-08-05,"65-74 years","healthy",0.531505942086795,0.00690894208579268
"211",19,2023-11-11,"65-74 years","healthy",6.94972090529702,0.0387163142995457
"212",27,2024-01-06,"65-74 years","healthy",9.8661216423413,0.0290372357246592
"213",14,2023-10-07,"65-74 years","healthy",2.8543496575327,0.111309403611194
"214",9,2023-09-02,"65-74 years","healthy",0.885843236811324,0.00690894208579268
"215",10,2023-09-09,"65-74 years","healthy",0.974427560492457,0.00690894208579268
"216",20,2023-11-18,"65-74 years","healthy",7.9425381774823,0.0774326285990913
"217",28,2024-01-13,"65-74 years","healthy",10.052274880876,0.0145186178623297
"218",15,2023-10-14,"65-74 years","healthy",4.37460110556643,0.118568712542359
"219",18,2023-11-04,"65-74 years","healthy",6.45331226920437,0.0483953928744321
"220",26,2023-12-30,"65-74 years","healthy",9.49381516527182,0.00725930893116483
"221",13,2023-09-30,"65-74 years","healthy",1.42717482876635,0.111309403611194
"222",21,2023-11-25,"65-74 years","healthy",8.09766587626126,0.012098848218608
"223",16,2023-10-21,"65-74 years","healthy",5.36741837775171,0.0774326285990913
"224",24,2023-12-16,"65-74 years","healthy",9.33868746649287,0.0290372357246592
"225",32,2024-02-10,"65-74 years","healthy",10.5486835169687,0.00483953928744328
"226",35,2024-03-02,"65-74 years","healthy",10.8589389145266,0.0169383875060513
"227",22,2023-12-02,"65-74 years","healthy",8.65612559186548,0.0435558535869889
"228",17,2023-10-28,"65-74 years","healthy",5.83280147408857,0.0362965446558241
"229",25,2023-12-23,"65-74 years","healthy",9.40073854600445,0.00483953928744319
"230",33,2024-02-17,"65-74 years","healthy",10.5797090567245,0.00241976964372164
"231",36,2024-03-09,"65-74 years","healthy",10.9830410735497,0.00967907857488638
"232",23,2023-12-09,"65-74 years","healthy",8.96638098942339,0.024197696437216
"233",31,2024-02-03,"65-74 years","healthy",10.4866324374571,0
"234",34,2024-02-24,"65-74 years","healthy",10.6417601362361,0.0048395392874431
"235",42,2024-04-20,"65-74 years","healthy",11.3553475506192,0.00241976964372164
"236",29,2024-01-20,"65-74 years","healthy",10.3935558181897,0.0266174660809377
"237",37,2024-03-16,"65-74 years","healthy",11.1691943120845,0.0145186178623297
"238",45,2024-05-11,"65-74 years","healthy",11.541500789154,0
"239",40,2024-04-06,"65-74 years","healthy",11.2932964711077,0.00241976964372164
"240",43,2024-04-27,"65-74 years","healthy",11.4173986301308,0.0048395392874431
"241",30,2024-01-27,"65-74 years","healthy",10.4866324374571,0.00725930893116474
"242",38,2024-03-23,"65-74 years","healthy",11.2002198518403,0.00241976964372164
"243",46,2024-05-18,"65-74 years","healthy",11.541500789154,0
"244",41,2024-04-13,"65-74 years","healthy",11.3243220108634,0.00241976964372164
"245",44,2024-05-04,"65-74 years","healthy",11.541500789154,0.00967907857488638
"246",52,2024-06-30,"65-74 years","healthy",11.7586795674445,0.00241976964372164
"247",39,2024-03-31,"65-74 years","healthy",11.2622709313519,0.0048395392874431
"248",47,2024-05-25,"65-74 years","healthy",11.6035518686656,0.00483953928744328
"249",50,2024-06-15,"65-74 years","healthy",11.7276540276887,0
"250",1,2023-07-08,"65-74 years","healthy",0.177168647362265,0.00690894208579268
"251",2,2023-07-15,"65-74 years","healthy",0.265752971043397,0.00690894208579268
"252",3,2023-07-22,"65-74 years","healthy",0.35433729472453,0.00690894208579268
"253",48,2024-06-01,"65-74 years","healthy",11.7276540276887,0.00967907857488638
"254",51,2024-06-22,"65-74 years","healthy",11.7276540276887,0
"255",6,2023-08-12,"65-74 years","healthy",0.620090265767927,0.00690894208579268
"256",7,2023-08-19,"65-74 years","healthy",0.70867458944906,0.00690894208579268
"257",8,2023-08-26,"65-74 years","healthy",0.797258913130192,0.00690894208579268
"258",49,2024-06-08,"65-74 years","healthy",11.7276540276887,0
"259",11,2023-09-16,"65-74 years","healthy",1.06301188417359,0.00690894208579268
"260",12,2023-09-23,"65-74 years","healthy",1.15159620785472,0.00690894208579268
"261",2,2023-07-15,"75+ years","healthy",0.30508324394882,0.00783507216117992
"262",21,2023-11-25,"75+ years","healthy",8.28762944228186,0.0144571138414761
"263",16,2023-10-21,"75+ years","healthy",6.37991096688868,0.110837872784651
"264",7,2023-08-19,"75+ years","healthy",0.813555317196852,0.00783507216117992
"265",19,2023-11-11,"75+ years","healthy",7.63087390157274,0.0674665312602223
"266",14,2023-10-07,"75+ years","healthy",3.06485918997593,0.118066429705389
"267",22,2023-12-02,"75+ years","healthy",8.63164424931998,0.0265047087093731
"268",17,2023-10-28,"75+ years","healthy",6.7551998472939,0.0289142276829524
"269",12,2023-09-23,"75+ years","healthy",1.32202739044489,0.00783507216117992
"270",20,2023-11-18,"75+ years","healthy",8.09998500207926,0.0361427846036905
"271",15,2023-10-14,"75+ years","healthy",4.94130359200202,0.144571138414762
"272",23,2023-12-09,"75+ years","healthy",8.75674054278838,0.00963807589431743
"273",18,2023-11-04,"75+ years","healthy",6.7551998472939,0
"274",13,2023-09-30,"75+ years","healthy",1.53242959498797,0.118066429705389
"275",34,2024-02-24,"75+ years","healthy",10.6019108714474,0.00240951897357923
