"","weeks","immuno","prior_inf","prior_vacc","severe_ve","nonsevere_ve"
"539",86,1,1,0,0.594412093736896,0
"540",86,1,1,1,0.65589834778528,0.0161975810645327
"541",87,0,0,1,0.158189530846715,0
"542",87,0,1,0,0.743095788177705,0.00070440352272727
"543",87,0,1,1,0.870015267677706,0.161620818186874
"544",87,1,0,1,0.03750307465027,0
"545",87,1,1,0,0.593095788177705,0
"546",87,1,1,1,0.653423783212804,0.0116208181868743
"547",88,0,0,1,0.151726809973712,0
"548",88,0,1,0,0.741787863226787,0
"549",88,0,1,1,0.869459565469836,0.157071669893722
"550",88,1,0,1,0.034528195435236,0
"551",88,1,1,0,0.591787863226787,0
"552",88,1,1,1,0.650953236355912,0.00707166989372202
"553",89,0,0,1,0.145288339557815,0
"554",89,0,1,0,0.740488171192161,0
"555",89,0,1,1,0.868907806968579,0.152549658574789
"556",89,1,0,1,0.031564479038807,0
"557",89,1,1,0,0.590488171192161,0
"558",89,1,1,1,0.648486633205633,0.00254965857478875
"559",9,0,0,1,0.81554632425354,0.435166898313308
"560",9,0,1,0,0.906248753557241,0.729451346821864
"561",9,0,1,1,0.9442666341615,0.713638382858564
"562",9,1,0,1,0.66554632425354,0.285166898313308
"563",9,1,1,0,0.756248753557241,0.579451346821864
"564",9,1,1,1,0.877033032320303,0.563638382858564
"565",90,0,0,1,0.138873757638806,0
"566",90,0,1,0,0.739196568609903,0
"567",90,0,1,1,0.8683599203417,0.148054320138791
"568",90,1,0,1,0.028611758845721,0
"569",90,1,1,0,0.589196568609903,0
"570",90,1,1,1,0.646023901929732,0
"571",91,0,0,1,0.132482711613857,0
"572",91,0,1,0,0.737912916077607,0
"573",91,0,1,1,0.867815835846281,0.14358520348524
"574",91,1,0,1,0.025669872548052,0
"575",91,1,1,0,0.587912916077607,0
"576",91,1,1,1,0.643564972785291,0
"577",92,0,0,1,0.126114857895626,0
"578",92,0,1,0,0.736637078096163,0
"579",92,0,1,1,0.867275485745737,0.139141870002426
"580",92,1,0,1,0.0227386619878255,0
"581",92,1,1,0,0.586637078096163,0
"582",92,1,1,1,0.641109778035725,0
"583",93,0,0,1,0.119769861586415,0
"584",93,0,1,0,0.73536892291934,0
"585",93,0,1,1,0.866738804230988,0.134723893090042
"586",93,1,0,1,0.0198179730070295,0
"587",93,1,1,0,0.58536892291934,0
"588",93,1,1,1,0.638658251871955,0
"589",94,0,0,1,0.11344739616748,0
"590",94,0,1,0,0.734108322410726,0
"591",94,0,1,1,0.866205727345535,0.130330857704973
"592",94,1,0,1,0.0169076553046,0
"593",94,1,1,0,0.584108322410726,0
"594",94,1,1,1,0.63621033033748,0
"595",95,0,0,1,0.107934666649063,0
"596",95,0,1,0,0.732855151907571,0
"597",95,0,1,1,0.86567619291422,0.125962359928899
"598",95,1,0,1,0.014007562299982,0
"599",95,1,1,0,0.582855151907571,0
"600",95,1,1,1,0.633765951257143,0
"601",96,0,0,1,0.103419799958982,0
"602",96,0,1,0,0.731609290091153,0
"603",96,0,1,1,0.865150140475444,0.121618006556448
"604",96,1,0,1,0.011117551002903,0
"605",96,1,1,0,0.581609290091152,0
"606",96,1,1,1,0.631325054169345,0
"607",97,0,0,1,0.0989204652606746,0
"608",97,0,1,0,0.730370618863261,0
"609",97,0,1,1,0.86462751121663,0.117297414702713
"610",97,1,0,1,0.0082374818890095,0
"611",97,1,1,0,0.580370618863261,0
"612",97,1,1,1,0.628887580261509,0
"613",98,0,0,1,0.0944364498137457,0
"614",98,0,1,0,0.729139023228483,0
"615",98,0,1,1,0.864108247912771,0.113000211429038
"616",98,1,0,1,0.0053672187810485,0
"617",98,1,1,0,0.579139023228483,0
"618",98,1,1,1,0.626453472308628,0
"619",99,0,0,1,0.0899675459293148,0
"620",99,0,1,0,0.727914391181935,0
"621",99,0,1,1,0.863592294867858,0.108726033386043
"622",99,1,0,1,0.0025066287352915,0
"623",99,1,1,0,0.577914391181936,0
"624",99,1,1,1,0.624022674614693,0
