"","week","age_group","risk_group","risk_coverage","prop_up_to_date_sim_period"
"414",17,"50-64 years","higher risk",19.5255290562066,0.107104124286404
"415",26,"50-64 years","higher risk",29.5330133851713,0.0119691191748525
"416",25,"50-64 years","higher risk",29.1795292283716,0.0120935382930941
"417",4,"65-74 years","higher risk",0.639776860529342,0.00227617602427924
"418",3,"65-74 years","higher risk",0.533147383774451,0
"419",1,"65-74 years","higher risk",0.426517907019559,0.00682852807283757
"420",7,"65-74 years","higher risk",0.853035814039126,0
"421",2,"65-74 years","higher risk",0.533147383774451,0.00227617602427924
"422",22,"65-74 years","higher risk",42.6873338608744,0.00227617602427924
"423",23,"65-74 years","higher risk",44.926552872727,0.0477996965098635
"424",21,"65-74 years","higher risk",42.5807043841195,0.0204855842185129
"425",5,"65-74 years","higher risk",0.853035814039126,0.00455235204855849
"426",14,"65-74 years","higher risk",22.2144743239354,0.0341426403641882
"427",6,"65-74 years","higher risk",0.853035814039126,0
"428",15,"65-74 years","higher risk",25.519988103337,0.0705614567526556
"429",24,"65-74 years","higher risk",45.5663297332564,0.0136570561456753
"430",13,"65-74 years","higher risk",20.6150321726121,0.0637329286798179
"431",20,"65-74 years","higher risk",41.6210390933255,0.0477996965098635
"432",9,"65-74 years","higher risk",4.4073517058688,0.0379362670713202
"433",18,"65-74 years","higher risk",36.9293421161103,0.147951441578149
"434",16,"65-74 years","higher risk",28.6122429292289,0.0660091047040971
"435",25,"65-74 years","higher risk",46.6326245008053,0.0227617602427921
"436",17,"65-74 years","higher risk",29.9984261270424,0.0295902883156298
"437",12,"65-74 years","higher risk",17.6294068234752,0.0978755690440061
"438",10,"65-74 years","higher risk",9.7388255436133,0.113808801213961
"439",8,"65-74 years","higher risk",2.63019375995396,0.0379362670713202
"440",11,"65-74 years","higher risk",13.0443393230149,0.0705614567526555
"441",26,"65-74 years","higher risk",46.8458834543151,0.00455235204855833
"442",19,"65-74 years","higher risk",39.3818200814728,0.0523520485584218
"443",4,"75+ years","higher risk",0.63979988488877,0.00209205020920505
"444",2,"75+ years","higher risk",0.533166570740641,0
"445",20,"75+ years","higher risk",42.9732256016957,0.0083682008368202
"446",7,"75+ years","higher risk",1.70613302637005,0
"447",3,"75+ years","higher risk",0.533166570740641,0
"448",14,"75+ years","higher risk",25.2720954531064,0.127615062761506
"449",1,"75+ years","higher risk",0.533166570740641,0.0104602510460251
"450",21,"75+ years","higher risk",45.3191585129545,0.0460251046025104
"451",5,"75+ years","higher risk",1.59949971222192,0.0188284518828452
"452",8,"75+ years","higher risk",2.77246616785133,0.0209205020920502
"453",6,"75+ years","higher risk",1.70613302637005,0.00209205020920505
"454",15,"75+ years","higher risk",30.9236611029572,0.110878661087866
"455",13,"75+ years","higher risk",18.7674632900706,0.0585774058577406
"456",22,"75+ years","higher risk",45.6390584553989,0.00627615062761515
"457",11,"75+ years","higher risk",12.0495644987385,0.098326359832636
"458",9,"75+ years","higher risk",3.83879930933261,0.0209205020920502
"459",18,"75+ years","higher risk",40.9471926328812,0.0836820083682008
"460",16,"75+ years","higher risk",35.0823603547342,0.0815899581589959
"461",25,"75+ years","higher risk",50.6508242203609,0.0167364016736401
"462",23,"75+ years","higher risk",48.4115246232502,0.0543933054393304
"463",12,"75+ years","higher risk",15.781730493923,0.0732217573221757
"464",10,"75+ years","higher risk",7.03779873377646,0.0627615062761506
"465",19,"75+ years","higher risk",42.5466923451031,0.0313807531380753
"466",17,"75+ years","higher risk",36.6818600669561,0.0313807531380753
"467",26,"75+ years","higher risk",50.9707241628053,0.00627615062761515
"468",24,"75+ years","higher risk",49.7977577071758,0.0271966527196654
