"","day","age_group","perc_doses"
"2771",2022-06-22,"0-17 years",0.000274443017184896
"2772",2022-06-22,"18-29 years",8.60776084676026e-05
"2773",2022-06-22,"50-64 years",8.8838939550955e-05
"2774",2022-06-22,"65-74 years",0.000100186663719847
"2775",2022-06-22,"75+ years",0.00011291483937924
"2776",2022-06-23,"0-17 years",0.000274443017184896
"2777",2022-06-23,"18-29 years",8.60776084676026e-05
"2778",2022-06-23,"50-64 years",8.8838939550955e-05
"2779",2022-06-23,"65-74 years",0.000100186663719847
"2780",2022-06-23,"75+ years",0.00011291483937924
"2781",2022-06-24,"0-17 years",0.000274443017184896
"2782",2022-06-24,"18-29 years",8.60776084676026e-05
"2783",2022-06-24,"50-64 years",8.8838939550955e-05
"2784",2022-06-24,"65-74 years",0.000100186663719847
"2785",2022-06-24,"75+ years",0.00011291483937924
"2786",2022-06-25,"0-17 years",0.000274443017184896
"2787",2022-06-25,"18-29 years",8.60776084676026e-05
"2788",2022-06-25,"50-64 years",8.8838939550955e-05
"2789",2022-06-25,"65-74 years",0.000100186663719847
"2790",2022-06-25,"75+ years",0.00011291483937924
"2791",2022-06-26,"0-17 years",0.000269578185974687
"2792",2022-06-26,"18-29 years",8.67454346109489e-05
"2793",2022-06-26,"50-64 years",8.17098723210562e-05
"2794",2022-06-26,"65-74 years",8.76795556911525e-05
"2795",2022-06-26,"75+ years",9.98817331080091e-05
"2796",2022-06-27,"0-17 years",0.000269578185974687
"2797",2022-06-27,"18-29 years",8.67454346109489e-05
"2798",2022-06-27,"50-64 years",8.17098723210562e-05
"2799",2022-06-27,"65-74 years",8.76795556911525e-05
"2800",2022-06-27,"75+ years",9.98817331080091e-05
"2801",2022-06-28,"0-17 years",0.000269578185974687
"2802",2022-06-28,"18-29 years",8.67454346109489e-05
"2803",2022-06-28,"50-64 years",8.17098723210562e-05
"2804",2022-06-28,"65-74 years",8.76795556911525e-05
"2805",2022-06-28,"75+ years",9.98817331080091e-05
"2806",2022-06-29,"0-17 years",0.000269578185974687
"2807",2022-06-29,"18-29 years",8.67454346109489e-05
"2808",2022-06-29,"50-64 years",8.17098723210562e-05
"2809",2022-06-29,"65-74 years",8.76795556911525e-05
"2810",2022-06-29,"75+ years",9.98817331080091e-05
"2811",2022-06-30,"0-17 years",0.000269578185974687
"2812",2022-06-30,"18-29 years",8.67454346109489e-05
"2813",2022-06-30,"50-64 years",8.17098723210562e-05
"2814",2022-06-30,"65-74 years",8.76795556911525e-05
"2815",2022-06-30,"75+ years",9.98817331080091e-05
"2816",2022-07-01,"0-17 years",0.000269578185974687
"2817",2022-07-01,"18-29 years",8.67454346109489e-05
"2818",2022-07-01,"50-64 years",8.17098723210562e-05
"2819",2022-07-01,"65-74 years",8.76795556911525e-05
"2820",2022-07-01,"75+ years",9.98817331080091e-05
"2821",2022-07-02,"0-17 years",0.000269578185974687
"2822",2022-07-02,"18-29 years",8.67454346109489e-05
"2823",2022-07-02,"50-64 years",8.17098723210562e-05
"2824",2022-07-02,"65-74 years",8.76795556911525e-05
"2825",2022-07-02,"75+ years",9.98817331080091e-05
"2826",2022-07-03,"0-17 years",0.000241250906483852
"2827",2022-07-03,"18-29 years",7.9272690351781e-05
"2828",2022-07-03,"50-64 years",7.41203471251256e-05
"2829",2022-07-03,"65-74 years",8.03273417054188e-05
"2830",2022-07-03,"75+ years",8.53647946957202e-05
"2831",2022-07-04,"0-17 years",0.000241250906483852
"2832",2022-07-04,"18-29 years",7.9272690351781e-05
"2833",2022-07-04,"50-64 years",7.41203471251256e-05
"2834",2022-07-04,"65-74 years",8.03273417054188e-05
"2835",2022-07-04,"75+ years",8.53647946957202e-05
"2836",2022-07-05,"0-17 years",0.000241250906483852
"2837",2022-07-05,"18-29 years",7.9272690351781e-05
"2838",2022-07-05,"50-64 years",7.41203471251256e-05
"2839",2022-07-05,"65-74 years",8.03273417054188e-05
"2840",2022-07-05,"75+ years",8.53647946957202e-05
"2841",2022-07-06,"0-17 years",0.000241250906483852
"2842",2022-07-06,"18-29 years",7.9272690351781e-05
"2843",2022-07-06,"50-64 years",7.41203471251256e-05
"2844",2022-07-06,"65-74 years",8.03273417054188e-05
"2845",2022-07-06,"75+ years",8.53647946957202e-05
"2846",2022-07-07,"0-17 years",0.000241250906483852
"2847",2022-07-07,"18-29 years",7.9272690351781e-05
"2848",2022-07-07,"50-64 years",7.41203471251256e-05
"2849",2022-07-07,"65-74 years",8.03273417054188e-05
"2850",2022-07-07,"75+ years",8.53647946957202e-05
"2851",2022-07-08,"0-17 years",0.000241250906483852
"2852",2022-07-08,"18-29 years",7.9272690351781e-05
"2853",2022-07-08,"50-64 years",7.41203471251256e-05
"2854",2022-07-08,"65-74 years",8.03273417054188e-05
"2855",2022-07-08,"75+ years",8.53647946957202e-05
"2856",2022-07-09,"0-17 years",0.000241250906483852
"2857",2022-07-09,"18-29 years",7.9272690351781e-05
"2858",2022-07-09,"50-64 years",7.41203471251256e-05
"2859",2022-07-09,"65-74 years",8.03273417054188e-05
"2860",2022-07-09,"75+ years",8.53647946957202e-05
"2861",2022-07-10,"0-17 years",0.000273444963248273
"2862",2022-07-10,"18-29 years",8.88467841137195e-05
"2863",2022-07-10,"50-64 years",0.000118675009501095
"2864",2022-07-10,"65-74 years",0.000141050324680908
"2865",2022-07-10,"75+ years",0.000145853177736279
"2866",2022-07-11,"0-17 years",0.000273444963248273
"2867",2022-07-11,"18-29 years",8.88467841137195e-05
"2868",2022-07-11,"50-64 years",0.000118675009501095
"2869",2022-07-11,"65-74 years",0.000141050324680908
"2870",2022-07-11,"75+ years",0.000145853177736279
"2871",2022-07-12,"0-17 years",0.000273444963248273
"2872",2022-07-12,"18-29 years",8.88467841137195e-05
"2873",2022-07-12,"50-64 years",0.000118675009501095
"2874",2022-07-12,"65-74 years",0.000141050324680908
"2875",2022-07-12,"75+ years",0.000145853177736279
"2876",2022-07-13,"0-17 years",0.000273444963248273
"2877",2022-07-13,"18-29 years",8.88467841137195e-05
"2878",2022-07-13,"50-64 years",0.000118675009501095
"2879",2022-07-13,"65-74 years",0.000141050324680908
"2880",2022-07-13,"75+ years",0.000145853177736279
"2881",2022-07-14,"0-17 years",0.000273444963248273
"2882",2022-07-14,"18-29 years",8.88467841137195e-05
"2883",2022-07-14,"50-64 years",0.000118675009501095
"2884",2022-07-14,"65-74 years",0.000141050324680908
"2885",2022-07-14,"75+ years",0.000145853177736279
"2886",2022-07-15,"0-17 years",0.000273444963248273
"2887",2022-07-15,"18-29 years",8.88467841137195e-05
"2888",2022-07-15,"50-64 years",0.000118675009501095
"2889",2022-07-15,"65-74 years",0.000141050324680908
"2890",2022-07-15,"75+ years",0.000145853177736279
"2891",2022-07-16,"0-17 years",0.000273444963248273
"2892",2022-07-16,"18-29 years",8.88467841137195e-05
"2893",2022-07-16,"50-64 years",0.000118675009501095
"2894",2022-07-16,"65-74 years",0.000141050324680908
"2895",2022-07-16,"75+ years",0.000145853177736279
"2896",2022-07-17,"0-17 years",0.000512956092651343
"2897",2022-07-17,"18-29 years",8.87388380776183e-05
"2898",2022-07-17,"50-64 years",0.000122695985460279
"2899",2022-07-17,"65-74 years",0.000149598548255746
"2900",2022-07-17,"75+ years",0.00015465360154062
"2901",2022-07-18,"0-17 years",0.000512956092651343
"2902",2022-07-18,"18-29 years",8.87388380776183e-05
"2903",2022-07-18,"50-64 years",0.000122695985460279
"2904",2022-07-18,"65-74 years",0.000149598548255746
"2905",2022-07-18,"75+ years",0.00015465360154062
"2906",2022-07-19,"0-17 years",0.000512956092651343
"2907",2022-07-19,"18-29 years",8.87388380776183e-05
"2908",2022-07-19,"50-64 years",0.000122695985460279
"2909",2022-07-19,"65-74 years",0.000149598548255746
"2910",2022-07-19,"75+ years",0.00015465360154062
"2911",2022-07-20,"0-17 years",0.000512956092651343
"2912",2022-07-20,"18-29 years",8.87388380776183e-05
"2913",2022-07-20,"50-64 years",0.000122695985460279
"2914",2022-07-20,"65-74 years",0.000149598548255746
"2915",2022-07-20,"75+ years",0.00015465360154062
"2916",2022-07-21,"0-17 years",0.000512956092651343
"2917",2022-07-21,"18-29 years",8.87388380776183e-05
"2918",2022-07-21,"50-64 years",0.000122695985460279
"2919",2022-07-21,"65-74 years",0.000149598548255746
"2920",2022-07-21,"75+ years",0.00015465360154062
"2921",2022-07-22,"0-17 years",0.000512956092651343
"2922",2022-07-22,"18-29 years",8.87388380776183e-05
"2923",2022-07-22,"50-64 years",0.000122695985460279
"2924",2022-07-22,"65-74 years",0.000149598548255746
"2925",2022-07-22,"75+ years",0.00015465360154062
"2926",2022-07-23,"0-17 years",0.000512956092651343
"2927",2022-07-23,"18-29 years",8.87388380776183e-05
"2928",2022-07-23,"50-64 years",0.000122695985460279
"2929",2022-07-23,"65-74 years",0.000149598548255746
"2930",2022-07-23,"75+ years",0.00015465360154062
"2931",2022-07-24,"0-17 years",0.000614664878793931
"2932",2022-07-24,"18-29 years",8.28003668115692e-05
"2933",2022-07-24,"50-64 years",9.38932688525131e-05
"2934",2022-07-24,"65-74 years",0.000113319590719585
"2935",2022-07-24,"75+ years",0.000123438423089326
"2936",2022-07-25,"0-17 years",0.000614664878793931
"2937",2022-07-25,"18-29 years",8.28003668115692e-05
"2938",2022-07-25,"50-64 years",9.38932688525131e-05
"2939",2022-07-25,"65-74 years",0.000113319590719585
"2940",2022-07-25,"75+ years",0.000123438423089326
"2941",2022-07-26,"0-17 years",0.000614664878793931
"2942",2022-07-26,"18-29 years",8.28003668115692e-05
"2943",2022-07-26,"50-64 years",9.38932688525131e-05
"2944",2022-07-26,"65-74 years",0.000113319590719585
"2945",2022-07-26,"75+ years",0.000123438423089326
"2946",2022-07-27,"0-17 years",0.000614664878793931
"2947",2022-07-27,"18-29 years",8.28003668115692e-05
"2948",2022-07-27,"50-64 years",9.38932688525131e-05
"2949",2022-07-27,"65-74 years",0.000113319590719585
"2950",2022-07-27,"75+ years",0.000123438423089326
"2951",2022-07-28,"0-17 years",0.000614664878793931
"2952",2022-07-28,"18-29 years",8.28003668115692e-05
"2953",2022-07-28,"50-64 years",9.38932688525131e-05
"2954",2022-07-28,"65-74 years",0.000113319590719585
"2955",2022-07-28,"75+ years",0.000123438423089326
"2956",2022-07-29,"0-17 years",0.000614664878793931
"2957",2022-07-29,"18-29 years",8.28003668115692e-05
"2958",2022-07-29,"50-64 years",9.38932688525131e-05
"2959",2022-07-29,"65-74 years",0.000113319590719585
"2960",2022-07-29,"75+ years",0.000123438423089326
"2961",2022-07-30,"0-17 years",0.000614664878793931
"2962",2022-07-30,"18-29 years",8.28003668115692e-05
"2963",2022-07-30,"50-64 years",9.38932688525131e-05
"2964",2022-07-30,"65-74 years",0.000113319590719585
"2965",2022-07-30,"75+ years",0.000123438423089326
"2966",2022-07-31,"0-17 years",0.000550069519092456
"2967",2022-07-31,"18-29 years",7.97490921911078e-05
"2968",2022-07-31,"50-64 years",7.20697029275655e-05
"2969",2022-07-31,"65-74 years",7.92982171752593e-05
"2970",2022-07-31,"75+ years",8.21646405850508e-05
"2971",2022-08-01,"0-17 years",0.000550069519092456
"2972",2022-08-01,"18-29 years",7.97490921911078e-05
"2973",2022-08-01,"50-64 years",7.20697029275655e-05
"2974",2022-08-01,"65-74 years",7.92982171752593e-05
"2975",2022-08-01,"75+ years",8.21646405850508e-05
"2976",2022-08-02,"0-17 years",0.000550069519092456
"2977",2022-08-02,"18-29 years",7.97490921911078e-05
"2978",2022-08-02,"50-64 years",7.20697029275655e-05
"2979",2022-08-02,"65-74 years",7.92982171752593e-05
"2980",2022-08-02,"75+ years",8.21646405850508e-05
"2981",2022-08-03,"0-17 years",0.000550069519092456
"2982",2022-08-03,"18-29 years",7.97490921911078e-05
"2983",2022-08-03,"50-64 years",7.20697029275655e-05
"2984",2022-08-03,"65-74 years",7.92982171752593e-05
"2985",2022-08-03,"75+ years",8.21646405850508e-05
"2986",2022-08-04,"0-17 years",0.000550069519092456
"2987",2022-08-04,"18-29 years",7.97490921911078e-05
"2988",2022-08-04,"50-64 years",7.20697029275655e-05
"2989",2022-08-04,"65-74 years",7.92982171752593e-05
"2990",2022-08-04,"75+ years",8.21646405850508e-05
"2991",2022-08-05,"0-17 years",0.000550069519092456
"2992",2022-08-05,"18-29 years",7.97490921911078e-05
"2993",2022-08-05,"50-64 years",7.20697029275655e-05
"2994",2022-08-05,"65-74 years",7.92982171752593e-05
"2995",2022-08-05,"75+ years",8.21646405850508e-05
"2996",2022-08-06,"0-17 years",0.000550069519092456
"2997",2022-08-06,"18-29 years",7.97490921911078e-05
"2998",2022-08-06,"50-64 years",7.20697029275655e-05
"2999",2022-08-06,"65-74 years",7.92982171752593e-05
"3000",2022-08-06,"75+ years",8.21646405850508e-05
"3001",2022-08-07,"0-17 years",0.000564069543438427
"3002",2022-08-07,"18-29 years",7.70029450326925e-05
"3003",2022-08-07,"50-64 years",6.06947849178621e-05
"3004",2022-08-07,"65-74 years",6.22017700255834e-05
"3005",2022-08-07,"75+ years",6.63348184350514e-05
"3006",2022-08-08,"0-17 years",0.000564069543438427
"3007",2022-08-08,"18-29 years",7.70029450326925e-05
"3008",2022-08-08,"50-64 years",6.06947849178621e-05
"3009",2022-08-08,"65-74 years",6.22017700255834e-05
"3010",2022-08-08,"75+ years",6.63348184350514e-05
"3011",2022-08-09,"0-17 years",0.000564069543438427
"3012",2022-08-09,"18-29 years",7.70029450326925e-05
"3013",2022-08-09,"50-64 years",6.06947849178621e-05
"3014",2022-08-09,"65-74 years",6.22017700255834e-05
"3015",2022-08-09,"75+ years",6.63348184350514e-05
"3016",2022-08-10,"0-17 years",0.000564069543438427
"3017",2022-08-10,"18-29 years",7.70029450326925e-05
"3018",2022-08-10,"50-64 years",6.06947849178621e-05
"3019",2022-08-10,"65-74 years",6.22017700255834e-05
"3020",2022-08-10,"75+ years",6.63348184350514e-05
"3021",2022-08-11,"0-17 years",0.000564069543438427
"3022",2022-08-11,"18-29 years",7.70029450326925e-05
"3023",2022-08-11,"50-64 years",6.06947849178621e-05
"3024",2022-08-11,"65-74 years",6.22017700255834e-05
"3025",2022-08-11,"75+ years",6.63348184350514e-05
"3026",2022-08-12,"0-17 years",0.000564069543438427
"3027",2022-08-12,"18-29 years",7.70029450326925e-05
"3028",2022-08-12,"50-64 years",6.06947849178621e-05
"3029",2022-08-12,"65-74 years",6.22017700255834e-05
"3030",2022-08-12,"75+ years",6.63348184350514e-05
"3031",2022-08-13,"0-17 years",0.000564069543438427
"3032",2022-08-13,"18-29 years",7.70029450326925e-05
"3033",2022-08-13,"50-64 years",6.06947849178621e-05
"3034",2022-08-13,"65-74 years",6.22017700255834e-05
"3035",2022-08-13,"75+ years",6.63348184350514e-05
"3036",2022-08-14,"0-17 years",0.00050828759992047
"3037",2022-08-14,"18-29 years",7.52081622724493e-05
"3038",2022-08-14,"50-64 years",5.45321440003904e-05
"3039",2022-08-14,"65-74 years",5.60084800602995e-05
"3040",2022-08-14,"75+ years",5.7951508734879e-05
"3041",2022-08-15,"0-17 years",0.00050828759992047
"3042",2022-08-15,"18-29 years",7.52081622724493e-05
"3043",2022-08-15,"50-64 years",5.45321440003904e-05
"3044",2022-08-15,"65-74 years",5.60084800602995e-05
"3045",2022-08-15,"75+ years",5.7951508734879e-05
"3046",2022-08-16,"0-17 years",0.00050828759992047
"3047",2022-08-16,"18-29 years",7.52081622724493e-05
"3048",2022-08-16,"50-64 years",5.45321440003904e-05
"3049",2022-08-16,"65-74 years",5.60084800602995e-05
"3050",2022-08-16,"75+ years",5.7951508734879e-05
"3051",2022-08-17,"0-17 years",0.00050828759992047
"3052",2022-08-17,"18-29 years",7.52081622724493e-05
"3053",2022-08-17,"50-64 years",5.45321440003904e-05
"3054",2022-08-17,"65-74 years",5.60084800602995e-05
"3055",2022-08-17,"75+ years",5.7951508734879e-05
"3056",2022-08-18,"0-17 years",0.00050828759992047
"3057",2022-08-18,"18-29 years",7.52081622724493e-05
"3058",2022-08-18,"50-64 years",5.45321440003904e-05
"3059",2022-08-18,"65-74 years",5.60084800602995e-05
"3060",2022-08-18,"75+ years",5.7951508734879e-05
"3061",2022-08-19,"0-17 years",0.00050828759992047
"3062",2022-08-19,"18-29 years",7.52081622724493e-05
"3063",2022-08-19,"50-64 years",5.45321440003904e-05
"3064",2022-08-19,"65-74 years",5.60084800602995e-05
"3065",2022-08-19,"75+ years",5.7951508734879e-05
"3066",2022-08-20,"0-17 years",0.00050828759992047
"3067",2022-08-20,"18-29 years",7.52081622724493e-05
"3068",2022-08-20,"50-64 years",5.45321440003904e-05
"3069",2022-08-20,"65-74 years",5.60084800602995e-05
"3070",2022-08-20,"75+ years",5.7951508734879e-05
"3071",2022-08-21,"0-17 years",0.000471359604265397
"3072",2022-08-21,"18-29 years",7.11206057054161e-05
"3073",2022-08-21,"50-64 years",4.68971084240961e-05
"3074",2022-08-21,"65-74 years",4.58887555137316e-05
"3075",2022-08-21,"75+ years",4.7653576917212e-05
"3076",2022-08-22,"0-17 years",0.000471359604265397
"3077",2022-08-22,"18-29 years",7.11206057054161e-05
"3078",2022-08-22,"50-64 years",4.68971084240961e-05
"3079",2022-08-22,"65-74 years",4.58887555137316e-05
"3080",2022-08-22,"75+ years",4.7653576917212e-05
"3081",2022-08-23,"0-17 years",0.000471359604265397
"3082",2022-08-23,"18-29 years",7.11206057054161e-05
"3083",2022-08-23,"50-64 years",4.68971084240961e-05
"3084",2022-08-23,"65-74 years",4.58887555137316e-05
"3085",2022-08-23,"75+ years",4.7653576917212e-05
"3086",2022-08-24,"0-17 years",0.000471359604265397
"3087",2022-08-24,"18-29 years",7.11206057054161e-05
"3088",2022-08-24,"50-64 years",4.68971084240961e-05
"3089",2022-08-24,"65-74 years",4.58887555137316e-05
"3090",2022-08-24,"75+ years",4.7653576917212e-05
"3091",2022-08-25,"0-17 years",0.000471359604265397
"3092",2022-08-25,"18-29 years",7.11206057054161e-05
"3093",2022-08-25,"50-64 years",4.68971084240961e-05
"3094",2022-08-25,"65-74 years",4.58887555137316e-05
"3095",2022-08-25,"75+ years",4.7653576917212e-05
"3096",2022-08-26,"0-17 years",0.000471359604265397
"3097",2022-08-26,"18-29 years",7.11206057054161e-05
"3098",2022-08-26,"50-64 years",4.68971084240961e-05
"3099",2022-08-26,"65-74 years",4.58887555137316e-05
"3100",2022-08-26,"75+ years",4.7653576917212e-05
"3101",2022-08-27,"0-17 years",0.000471359604265397
"3102",2022-08-27,"18-29 years",7.11206057054161e-05
"3103",2022-08-27,"50-64 years",4.68971084240961e-05
"3104",2022-08-27,"65-74 years",4.58887555137316e-05
"3105",2022-08-27,"75+ years",4.7653576917212e-05
"3106",2022-08-28,"0-17 years",0.000394242212659618
"3107",2022-08-28,"18-29 years",6.14687907974847e-05
"3108",2022-08-28,"50-64 years",3.18786829041064e-05
"3109",2022-08-28,"65-74 years",2.9362498982117e-05
"3110",2022-08-28,"75+ years",2.96629669488973e-05
"3111",2022-08-29,"0-17 years",0.000394242212659618
"3112",2022-08-29,"18-29 years",6.14687907974847e-05
"3113",2022-08-29,"50-64 years",3.18786829041064e-05
"3114",2022-08-29,"65-74 years",2.9362498982117e-05
"3115",2022-08-29,"75+ years",2.96629669488973e-05
"3116",2022-08-30,"0-17 years",0.000394242212659618
"3117",2022-08-30,"18-29 years",6.14687907974847e-05
"3118",2022-08-30,"50-64 years",3.18786829041064e-05
"3119",2022-08-30,"65-74 years",2.9362498982117e-05
"3120",2022-08-30,"75+ years",2.96629669488973e-05
"3121",2022-08-31,"0-17 years",0.000394242212659618
"3122",2022-08-31,"18-29 years",6.14687907974847e-05
"3123",2022-08-31,"50-64 years",3.18786829041064e-05
"3124",2022-08-31,"65-74 years",2.9362498982117e-05
"3125",2022-08-31,"75+ years",2.96629669488973e-05
"3126",2022-09-01,"0-17 years",0.000394242212659618
"3127",2022-09-01,"18-29 years",6.14687907974847e-05
"3128",2022-09-01,"50-64 years",3.18786829041064e-05
"3129",2022-09-01,"65-74 years",2.9362498982117e-05
"3130",2022-09-01,"75+ years",2.96629669488973e-05
"3131",2022-09-02,"0-17 years",0.000394242212659618
"3132",2022-09-02,"18-29 years",6.14687907974847e-05
"3133",2022-09-02,"50-64 years",3.18786829041064e-05
"3134",2022-09-02,"65-74 years",2.9362498982117e-05
"3135",2022-09-02,"75+ years",2.96629669488973e-05
"3136",2022-09-03,"0-17 years",0.000394242212659618
"3137",2022-09-03,"18-29 years",6.14687907974847e-05
"3138",2022-09-03,"50-64 years",3.18786829041064e-05
"3139",2022-09-03,"65-74 years",2.9362498982117e-05
"3140",2022-09-03,"75+ years",2.96629669488973e-05
"3141",2022-09-04,"0-17 years",0.000402881105750392
"3142",2022-09-04,"18-29 years",0.000108163367453914
"3143",2022-09-04,"50-64 years",6.66539676642965e-05
"3144",2022-09-04,"65-74 years",0.000105457450164853
"3145",2022-09-04,"75+ years",0.000102001493309521
"3146",2022-09-05,"0-17 years",0.000402881105750392
"3147",2022-09-05,"18-29 years",0.000108163367453914
"3148",2022-09-05,"50-64 years",6.66539676642965e-05
"3149",2022-09-05,"65-74 years",0.000105457450164853
"3150",2022-09-05,"75+ years",0.000102001493309521
"3151",2022-09-06,"0-17 years",0.000402881105750392
"3152",2022-09-06,"18-29 years",0.000108163367453914
"3153",2022-09-06,"50-64 years",6.66539676642965e-05
"3154",2022-09-06,"65-74 years",0.000105457450164853
"3155",2022-09-06,"75+ years",0.000102001493309521
"3156",2022-09-07,"0-17 years",0.000402881105750392
"3157",2022-09-07,"18-29 years",0.000108163367453914
"3158",2022-09-07,"50-64 years",6.66539676642965e-05
"3159",2022-09-07,"65-74 years",0.000105457450164853
"3160",2022-09-07,"75+ years",0.000102001493309521
"3161",2022-09-08,"0-17 years",0.000402881105750392
"3162",2022-09-08,"18-29 years",0.000108163367453914
"3163",2022-09-08,"50-64 years",6.66539676642965e-05
"3164",2022-09-08,"65-74 years",0.000105457450164853
"3165",2022-09-08,"75+ years",0.000102001493309521
"3166",2022-09-09,"0-17 years",0.000402881105750392
"3167",2022-09-09,"18-29 years",0.000108163367453914
"3168",2022-09-09,"50-64 years",6.66539676642965e-05
"3169",2022-09-09,"65-74 years",0.000105457450164853
"3170",2022-09-09,"75+ years",0.000102001493309521
"3171",2022-09-10,"0-17 years",0.000402881105750392
"3172",2022-09-10,"18-29 years",0.000108163367453914
"3173",2022-09-10,"50-64 years",6.66539676642965e-05
"3174",2022-09-10,"65-74 years",0.000105457450164853
"3175",2022-09-10,"75+ years",0.000102001493309521
"3176",2022-09-11,"0-17 years",0.000512143469500759
"3177",2022-09-11,"18-29 years",0.00014882879817397
"3178",2022-09-11,"50-64 years",0.000111010526031624
"3179",2022-09-11,"65-74 years",0.00018835760319567
"3180",2022-09-11,"75+ years",0.000212782896614981
"3181",2022-09-12,"0-17 years",0.000512143469500759
"3182",2022-09-12,"18-29 years",0.00014882879817397
"3183",2022-09-12,"50-64 years",0.000111010526031624
"3184",2022-09-12,"65-74 years",0.00018835760319567
"3185",2022-09-12,"75+ years",0.000212782896614981
"3186",2022-09-13,"0-17 years",0.000512143469500759
"3187",2022-09-13,"18-29 years",0.00014882879817397
"3188",2022-09-13,"50-64 years",0.000111010526031624
"3189",2022-09-13,"65-74 years",0.00018835760319567
"3190",2022-09-13,"75+ years",0.000212782896614981
"3191",2022-09-14,"0-17 years",0.000512143469500759
"3192",2022-09-14,"18-29 years",0.00014882879817397
"3193",2022-09-14,"50-64 years",0.000111010526031624
"3194",2022-09-14,"65-74 years",0.00018835760319567
"3195",2022-09-14,"75+ years",0.000212782896614981
"3196",2022-09-15,"0-17 years",0.000512143469500759
"3197",2022-09-15,"18-29 years",0.00014882879817397
"3198",2022-09-15,"50-64 years",0.000111010526031624
"3199",2022-09-15,"65-74 years",0.00018835760319567
"3200",2022-09-15,"75+ years",0.000212782896614981
"3201",2022-09-16,"0-17 years",0.000512143469500759
"3202",2022-09-16,"18-29 years",0.00014882879817397
"3203",2022-09-16,"50-64 years",0.000111010526031624
"3204",2022-09-16,"65-74 years",0.00018835760319567
"3205",2022-09-16,"75+ years",0.000212782896614981
"3206",2022-09-17,"0-17 years",0.000512143469500759
"3207",2022-09-17,"18-29 years",0.00014882879817397
"3208",2022-09-17,"50-64 years",0.000111010526031624
"3209",2022-09-17,"65-74 years",0.00018835760319567
"3210",2022-09-17,"75+ years",0.000212782896614981
"3211",2022-09-18,"0-17 years",0.000504491722653312
"3212",2022-09-18,"18-29 years",0.000157273056758049
"3213",2022-09-18,"50-64 years",0.000126805305098993
"3214",2022-09-18,"65-74 years",0.000215077755411162
"3215",2022-09-18,"75+ years",0.000260901453189299
"3216",2022-09-19,"0-17 years",0.000504491722653312
"3217",2022-09-19,"18-29 years",0.000157273056758049
"3218",2022-09-19,"50-64 years",0.000126805305098993
"3219",2022-09-19,"65-74 years",0.000215077755411162
"3220",2022-09-19,"75+ years",0.000260901453189299
"3221",2022-09-20,"0-17 years",0.000504491722653312
"3222",2022-09-20,"18-29 years",0.000157273056758049
"3223",2022-09-20,"50-64 years",0.000126805305098993
"3224",2022-09-20,"65-74 years",0.000215077755411162
"3225",2022-09-20,"75+ years",0.000260901453189299
"3226",2022-09-21,"0-17 years",0.000504491722653312
"3227",2022-09-21,"18-29 years",0.000157273056758049
"3228",2022-09-21,"50-64 years",0.000126805305098993
"3229",2022-09-21,"65-74 years",0.000215077755411162
"3230",2022-09-21,"75+ years",0.000260901453189299
"3231",2022-09-22,"0-17 years",0.000504491722653312
"3232",2022-09-22,"18-29 years",0.000157273056758049
"3233",2022-09-22,"50-64 years",0.000126805305098993
"3234",2022-09-22,"65-74 years",0.000215077755411162
"3235",2022-09-22,"75+ years",0.000260901453189299
"3236",2022-09-23,"0-17 years",0.000504491722653312
"3237",2022-09-23,"18-29 years",0.000157273056758049
"3238",2022-09-23,"50-64 years",0.000126805305098993
"3239",2022-09-23,"65-74 years",0.000215077755411162
"3240",2022-09-23,"75+ years",0.000260901453189299
"3241",2022-09-24,"0-17 years",0.000504491722653312
"3242",2022-09-24,"18-29 years",0.000157273056758049
"3243",2022-09-24,"50-64 years",0.000126805305098993
"3244",2022-09-24,"65-74 years",0.000215077755411162
"3245",2022-09-24,"75+ years",0.000260901453189299
"3246",2022-09-25,"0-17 years",0.00045606156441715
"3247",2022-09-25,"18-29 years",0.000155655305497012
"3248",2022-09-25,"50-64 years",0.000135088194325169
"3249",2022-09-25,"65-74 years",0.000230315288432036
"3250",2022-09-25,"75+ years",0.000283295694027851
"3251",2022-09-26,"0-17 years",0.00045606156441715
"3252",2022-09-26,"18-29 years",0.000155655305497012
"3253",2022-09-26,"50-64 years",0.000135088194325169
"3254",2022-09-26,"65-74 years",0.000230315288432036
"3255",2022-09-26,"75+ years",0.000283295694027851
"3256",2022-09-27,"0-17 years",0.00045606156441715
"3257",2022-09-27,"18-29 years",0.000155655305497012
"3258",2022-09-27,"50-64 years",0.000135088194325169
"3259",2022-09-27,"65-74 years",0.000230315288432036
"3260",2022-09-27,"75+ years",0.000283295694027851
"3261",2022-09-28,"0-17 years",0.00045606156441715
"3262",2022-09-28,"18-29 years",0.000155655305497012
"3263",2022-09-28,"50-64 years",0.000135088194325169
"3264",2022-09-28,"65-74 years",0.000230315288432036
"3265",2022-09-28,"75+ years",0.000283295694027851
"3266",2022-09-29,"0-17 years",0.00045606156441715
"3267",2022-09-29,"18-29 years",0.000155655305497012
"3268",2022-09-29,"50-64 years",0.000135088194325169
"3269",2022-09-29,"65-74 years",0.000230315288432036
"3270",2022-09-29,"75+ years",0.000283295694027851
"3271",2022-09-30,"0-17 years",0.00045606156441715
"3272",2022-09-30,"18-29 years",0.000155655305497012
"3273",2022-09-30,"50-64 years",0.000135088194325169
