"","week","age_group","risk_group","risk_coverage","prop_up_to_date_sim_period"
"841",28,"65-74 years","higher risk",34.2883096186682,0.0144189978413089
"842",15,"65-74 years","higher risk",14.9217643710871,0.117755149037356
"843",18,"65-74 years","higher risk",22.0122481502561,0.0480633261376962
"844",26,"65-74 years","higher risk",32.3834035287422,0.00720949892065444
"845",13,"65-74 years","higher risk",4.86809334092203,0.110545650116701
"846",21,"65-74 years","higher risk",27.6211383039271,0.012015831534424
"847",16,"65-74 years","higher risk",18.3082640865111,0.0769013218203138
"848",24,"65-74 years","higher risk",31.8542629482072,0.0288379956826177
"849",32,"65-74 years","higher risk",35.9815594763802,0.00480633261376968
"850",35,"65-74 years","higher risk",37.0398406374502,0.0168221641481937
"851",22,"65-74 years","higher risk",29.5260443938532,0.0432569935239266
"852",17,"65-74 years","higher risk",19.8956858281161,0.0360474946032721
"853",25,"65-74 years","higher risk",32.0659191804212,0.0048063326137696
"854",33,"65-74 years","higher risk",36.0873875924872,0.00240316630688484
"855",36,"65-74 years","higher risk",37.4631531018782,0.0096126652275392
"856",23,"65-74 years","higher risk",30.5843255549232,0.0240316630688481
"857",31,"65-74 years","higher risk",35.7699032441662,0
"858",34,"65-74 years","higher risk",36.2990438247012,0.00480633261376951
"859",42,"65-74 years","higher risk",38.7330904951622,0.00240316630688484
"860",29,"65-74 years","higher risk",35.4524188958452,0.0264348293757329
"861",37,"65-74 years","higher risk",38.0981217985202,0.0144189978413089
"862",45,"65-74 years","higher risk",39.3680591918042,0
"863",40,"65-74 years","higher risk",38.5214342629482,0.00240316630688484
"864",43,"65-74 years","higher risk",38.9447467273762,0.00480633261376951
"865",30,"65-74 years","higher risk",35.7699032441662,0.00720949892065436
"866",38,"65-74 years","higher risk",38.2039499146272,0.00240316630688484
"867",46,"65-74 years","higher risk",39.3680591918042,0
"868",41,"65-74 years","higher risk",38.6272623790552,0.00240316630688484
"869",44,"65-74 years","higher risk",39.3680591918042,0.0096126652275392
"870",52,"65-74 years","higher risk",40.1088560045532,0.00240316630688484
"871",39,"65-74 years","higher risk",38.4156061468412,0.00480633261376951
"872",47,"65-74 years","higher risk",39.5797154240182,0.00480633261376968
"873",50,"65-74 years","higher risk",40.0030278884462,0
"874",1,"65-74 years","higher risk",0.604322256152686,0.00686153613005058
"875",2,"65-74 years","higher risk",0.906483384229029,0.00686153613005058
"876",3,"65-74 years","higher risk",1.20864451230537,0.00686153613005058
"877",48,"65-74 years","higher risk",40.0030278884462,0.0096126652275392
"878",51,"65-74 years","higher risk",40.0030278884462,0
"879",6,"65-74 years","higher risk",2.1151278965344,0.00686153613005058
"880",7,"65-74 years","higher risk",2.41728902461074,0.00686153613005058
"881",8,"65-74 years","higher risk",2.71945015268708,0.00686153613005058
"882",49,"65-74 years","higher risk",40.0030278884462,0
"883",11,"65-74 years","higher risk",3.62593353691611,0.00686153613005058
"884",12,"65-74 years","higher risk",3.92809466499246,0.00686153613005058
"885",2,"75+ years","higher risk",1.03240169752281,0.00777416104837328
"886",21,"75+ years","higher risk",28.0453380326818,0.0143447219101778
"887",16,"75+ years","higher risk",21.5896187119513,0.109976201311364
"888",7,"75+ years","higher risk",2.75307119339415,0.00777416104837328
"889",19,"75+ years","higher risk",25.8228772829221,0.0669420355808302
"890",14,"75+ years","higher risk",10.3714834988786,0.117148562266453
"891",22,"75+ years","higher risk",29.2094841396988,0.0262986568353262
"892",17,"75+ years","higher risk",22.8595962832425,0.0286894438203558
"893",12,"75+ years","higher risk",4.47374068926549,0.00777416104837328
"894",20,"75+ years","higher risk",27.4103492470362,0.0358618047754447
"895",15,"75+ years","higher risk",16.7213713553348,0.143447219101779
"896",23,"75+ years","higher risk",29.6328099967959,0.00956314794011856
"897",18,"75+ years","higher risk",22.8595962832425,0
"898",13,"75+ years","higher risk",5.18574174943928,0.117148562266453
"899",34,"75+ years","higher risk",35.8768663889779,0.00239078698502951
"900",29,"75+ years","higher risk",34.0777314963153,0.0119539349251482
"901",24,"75+ years","higher risk",30.056135853893,0.00956314794011864
"902",32,"75+ years","higher risk",35.7710349247036,0
"903",27,"75+ years","higher risk",33.2310797821211,0.0286894438203557
"904",35,"75+ years","higher risk",36.8293495674463,0.021517082865267
"905",30,"75+ years","higher risk",34.6068888176866,0.0119539349251482
"906",25,"75+ years","higher risk",30.4794617109901,0.00956314794011856
"907",33,"75+ years","higher risk",35.7710349247036,0
"908",28,"75+ years","higher risk",33.5485741749439,0.00717236095508905
"909",36,"75+ years","higher risk",37.1468439602691,0.00717236095508888
"910",31,"75+ years","higher risk",35.7710349247036,0.0262986568353262
"911",26,"75+ years","higher risk",31.9611022108299,0.0334710177904151
"912",47,"75+ years","higher risk",39.5809676385774,0.00478157397005919
"913",42,"75+ years","higher risk",38.5226529958347,0.00478157397005919
"914",37,"75+ years","higher risk",37.9934956744633,0.0191262958802371
"915",45,"75+ years","higher risk",39.2634732457546,0
"916",40,"75+ years","higher risk",38.2051586030119,0
"917",48,"75+ years","higher risk",39.6867991028517,0.00239078698502968
"918",43,"75+ years","higher risk",38.5226529958347,0
"919",38,"75+ years","higher risk",38.0993271387376,0.00239078698502968
"920",46,"75+ years","higher risk",39.3693047100288,0.00239078698502968
"921",41,"75+ years","higher risk",38.3109900672861,0.00239078698502968
"922",49,"75+ years","higher risk",39.7926305671259,0.00239078698502968
"923",44,"75+ years","higher risk",39.2634732457546,0.0167355088952076
"924",39,"75+ years","higher risk",38.2051586030119,0.00239078698502968
"925",1,"75+ years","higher risk",0.688267798348537,0.00777416104837328
"926",50,"75+ years","higher risk",39.7926305671259,0
"927",3,"75+ years","higher risk",1.37653559669707,0.00777416104837328
"928",4,"75+ years","higher risk",1.72066949587134,0.00777416104837328
"929",5,"75+ years","higher risk",2.06480339504561,0.00777416104837328
"930",6,"75+ years","higher risk",2.40893729421988,0.00777416104837328
"931",51,"75+ years","higher risk",39.7926305671259,0
"932",8,"75+ years","higher risk",3.09720509256842,0.00777416104837328
"933",9,"75+ years","higher risk",3.44133899174269,0.00777416104837328
"934",10,"75+ years","higher risk",3.78547289091695,0.00777416104837328
"935",11,"75+ years","higher risk",4.12960679009122,0.00777416104837328
"936",52,"75+ years","higher risk",39.7926305671259,0
